2.463651275634765625e+01,4.202685165405273438e+01,4.576787567138671875e+01,3.843516921997070312e+01,8.700397491455078125e+00,1.445066452026367188e+01,7.554125213623046875e+01,9.346122741699218750e+01,5.084350585937500000e+01,7.086083984375000000e+01,9.277377319335937500e+01,5.553449630737304688e+01,6.495231628417968750e+01,8.075152587890625000e+01,6.499295806884765625e+01,3.000000000000000000e+00
3.561392211914062500e+01,6.859614562988281250e+01,5.031006240844726562e+01,3.669118499755859375e+01,1.270501861572265625e+02,3.597447967529296875e+01,4.563692092895507812e+01,1.098986663818359375e+02,6.040085220336914062e+01,3.495726776123046875e+01,1.331127624511718750e+02,4.879177856445312500e+01,2.327073669433593750e+01,1.288129425048828125e+02,5.525244522094726562e+01,4.000000000000000000e+00
3.457992935180664062e+01,7.607987976074218750e+01,2.572674179077148438e+01,2.266624259948730469e+01,1.285860633850097656e+01,5.118985652923583984e+00,1.152902030944824219e+01,9.903050422668457031e+00,1.223451042175292969e+01,7.027424812316894531e+00,1.082636833190917969e+01,1.165223693847656250e+01,2.025242614746093750e+01,1.643853783607482910e+00,2.430931663513183594e+01,1.000000000000000000e+00
1.998810577392578125e+01,2.986891174316406250e+01,3.315015411376953125e+01,3.101737022399902344e+01,1.222349395751953125e+02,5.682713699340820312e+01,4.129685974121093750e+01,1.182755432128906250e+02,8.424314117431640625e+01,4.075975418090820312e+01,1.186735763549804688e+02,8.337883758544921875e+01,4.142832946777343750e+01,9.938604736328125000e+01,1.261528091430664062e+02,1.900000000000000000e+01
1.616981697082519531e+01,4.344643402099609375e+01,2.841338920593261719e+01,3.402381134033203125e+01,5.070102691650390625e+01,2.054710578918457031e+01,1.940358996391296387e+00,1.319818115234375000e+01,7.162647247314453125e+00,9.510388374328613281e+00,7.012518882751464844e+00,8.478773117065429688e+00,2.389429855346679688e+01,4.400761127471923828e+00,4.478628635406494141e+00,5.000000000000000000e+00
4.682632827758789062e+01,3.796947097778320312e+01,8.179766654968261719e+00,2.598396682739257812e+01,1.857844471931457520e+00,5.359323024749755859e+00,5.657817840576171875e+00,1.007759475708007812e+01,5.566579341888427734e+00,4.340743255615234375e+01,9.618379974365234375e+01,3.679522323608398438e+01,4.688338851928710938e+01,8.320953369140625000e+01,4.448930740356445312e+01,7.000000000000000000e+00
2.629578399658203125e+01,4.346217632293701172e+00,1.620556640625000000e+01,2.176989936828613281e+01,4.664939403533935547e+00,1.299959945678710938e+01,5.223508071899414062e+01,9.041628265380859375e+01,3.259065628051757812e+01,4.702053070068359375e+01,8.982955169677734375e+01,2.993869781494140625e+01,1.085370063781738281e+01,6.738284301757812500e+01,9.075644683837890625e+01,1.100000000000000000e+01
2.834073638916015625e+01,2.098544120788574219e+01,2.510772514343261719e+01,4.347584152221679688e+01,5.411138916015625000e+01,1.996610069274902344e+01,4.582015991210937500e+01,5.733351898193359375e+01,1.605064582824707031e+01,4.734212875366210938e+01,5.588162994384765625e+01,2.137242889404296875e+01,5.654495239257812500e+01,3.758395767211914062e+01,9.985883712768554688e+00,2.000000000000000000e+00
2.729279518127441406e+01,4.939893722534179688e+01,2.674577140808105469e+01,2.664834976196289062e+01,1.264751205444335938e+02,2.559701156616210938e+01,2.352965927124023438e+01,1.239970855712890625e+02,4.266223907470703125e+01,1.779636573791503906e+01,1.304671173095703125e+02,3.966744232177734375e+01,1.850521087646484375e+01,1.093364486694335938e+02,2.688807487487792969e+01,1.300000000000000000e+01
3.993872070312500000e+01,4.008024978637695312e+01,6.951296329498291016e+00,3.021417427062988281e+01,1.044993972778320312e+01,4.422342777252197266e+00,4.879647445678710938e+01,1.050939559936523438e+02,3.951187133789062500e+01,4.464959335327148438e+01,1.091666107177734375e+02,4.206737136840820312e+01,3.316897964477539062e+01,9.378035736083984375e+01,6.597543334960937500e+01,6.000000000000000000e+00
2.505541610717773438e+01,2.629188156127929688e+01,2.093727493286132812e+01,3.745227050781250000e+01,9.783089447021484375e+01,3.814278030395507812e+01,3.929809570312500000e+01,1.036440811157226562e+02,4.201965713500976562e+01,3.790270996093750000e+01,1.112127609252929688e+02,4.031449127197265625e+01,4.399402236938476562e+01,9.479514312744140625e+01,3.459945297241210938e+01,1.900000000000000000e+01
3.523604965209960938e+01,5.494290161132812500e+01,1.818654060363769531e+01,2.349088096618652344e+01,8.033604621887207031e+00,1.387566661834716797e+01,1.245375347137451172e+01,1.116519165039062500e+01,3.904703855514526367e+00,4.347178268432617188e+01,8.427852630615234375e+01,2.864649963378906250e+01,3.714557266235351562e+01,8.614312744140625000e+01,3.052375030517578125e+01,2.000000000000000000e+01
3.513869857788085938e+01,5.753271865844726562e+01,2.569712829589843750e+01,1.279930305480957031e+01,1.505867004394531250e+01,1.432875728607177734e+01,1.487342453002929688e+01,1.245979499816894531e+01,1.268445396423339844e+01,4.520035934448242188e+01,1.042815246582031250e+02,2.948945617675781250e+01,4.449895477294921875e+01,8.761518859863281250e+01,2.307243347167968750e+01,2.100000000000000000e+01
2.598706436157226562e+01,1.529203605651855469e+01,2.286345672607421875e+01,2.314511108398437500e+01,6.431482696533203125e+01,9.951279640197753906e+00,6.459056854248046875e+01,5.593743896484375000e+01,3.985644578933715820e+00,9.008309936523437500e+01,3.231793594360351562e+01,3.812444210052490234e-01,8.141151428222656250e+01,4.324930191040039062e+01,8.186776161193847656e+00,2.100000000000000000e+01
1.962411499023437500e+01,3.609812164306640625e+01,5.071306991577148438e+01,2.763618659973144531e+01,1.404023742675781250e+02,3.444409561157226562e+01,3.357656478881835938e+01,1.244287109375000000e+02,5.850398635864257812e+01,3.625880432128906250e+01,1.326747741699218750e+02,5.285544204711914062e+01,3.888663482666015625e+01,1.084704437255859375e+02,5.818199920654296875e+01,0.000000000000000000e+00
2.307529830932617188e+01,4.065220832824707031e+00,1.095232486724853516e+01,4.839407730102539062e+01,1.032664794921875000e+02,2.061721992492675781e+01,4.523375701904296875e+01,1.207303314208984375e+02,2.542889976501464844e+01,3.469634246826171875e+01,1.336534576416015625e+02,2.466182136535644531e+01,3.757040739059448242e+00,7.561532497406005859e+00,7.986684322357177734e+00,2.400000000000000000e+01
1.626417541503906250e+01,2.293951797485351562e+01,1.283878993988037109e+01,4.482982635498046875e+01,7.536447143554687500e+01,2.836674118041992188e+01,4.348784255981445312e+01,8.588159179687500000e+01,3.606455993652343750e+01,4.176572799682617188e+01,1.012355880737304688e+02,2.599478912353515625e+01,4.010464096069335938e+01,1.011567382812500000e+02,2.998888778686523438e+01,1.800000000000000000e+01
1.359071826934814453e+01,2.443693733215332031e+01,8.656033515930175781e+00,2.859148788452148438e+01,3.868466854095458984e+00,6.400552749633789062e+00,3.679251861572265625e+01,2.658269500732421875e+01,4.643845081329345703e+00,3.825835037231445312e+01,4.669553375244140625e+01,2.243543243408203125e+01,3.814832305908203125e+01,5.619783020019531250e+01,1.524319171905517578e+01,1.300000000000000000e+01
3.277794647216796875e+01,2.898967361450195312e+01,3.739332962036132812e+01,6.886725616455078125e+01,6.123731231689453125e+01,3.333187103271484375e+01,6.934703063964843750e+01,7.901809692382812500e+01,4.322007751464843750e+01,6.263907623291015625e+01,6.854465484619140625e+01,4.883072280883789062e+01,5.262661361694335938e+01,5.860596847534179688e+01,4.266757583618164062e+01,1.400000000000000000e+01
2.563309478759765625e+01,4.626681518554687500e+01,4.708919143676757812e+01,1.991002845764160156e+01,7.629013538360595703e+00,6.432454586029052734e+00,6.070016384124755859e+00,1.464589023590087891e+01,5.956146717071533203e-01,9.610034942626953125e+00,8.580362319946289062e+00,5.820146560668945312e+00,2.279627990722656250e+01,1.469721698760986328e+01,4.640168666839599609e+00,1.000000000000000000e+00
2.666299247741699219e+01,2.162870025634765625e+01,5.095409870147705078e+00,4.013013076782226562e+01,2.020588684082031250e+01,2.660785675048828125e+00,5.644707489013671875e+01,4.630599594116210938e+01,1.942893028259277344e+00,6.278053283691406250e+01,6.207244873046875000e+01,4.442565536499023438e+01,5.451294326782226562e+01,5.460362625122070312e+01,5.355338287353515625e+01,1.600000000000000000e+01
5.038230514526367188e+01,3.456324768066406250e+01,1.227072715759277344e+01,5.252460861206054688e+01,7.172294616699218750e+01,3.509100723266601562e+01,5.247097778320312500e+01,9.675128173828125000e+01,3.780966186523437500e+01,5.321545410156250000e+01,1.013606338500976562e+02,3.820161056518554688e+01,5.016868591308593750e+01,1.078578109741210938e+02,4.367097854614257812e+01,6.000000000000000000e+00
3.212122344970703125e+01,8.360625457763671875e+01,4.953876876831054688e+01,4.012855148315429688e+01,1.545849151611328125e+02,2.572318267822265625e+01,4.994412231445312500e+01,1.293083801269531250e+02,5.069221878051757812e+01,4.378744888305664062e+01,1.407720336914062500e+02,4.246117782592773438e+01,3.054381179809570312e+01,1.327078399658203125e+02,5.046046447753906250e+01,4.000000000000000000e+00
4.021578216552734375e+01,3.829298400878906250e+01,2.036944389343261719e+01,3.404238510131835938e+01,2.345752716064453125e+01,1.233504581451416016e+01,3.497968673706054688e+01,4.723680114746093750e+01,3.803321075439453125e+01,4.171509170532226562e+01,5.873942947387695312e+01,4.342083740234375000e+01,4.573719787597656250e+01,6.144633483886718750e+01,5.194489288330078125e+01,6.000000000000000000e+00
4.992290496826171875e+01,1.030285549163818359e+01,4.056720352172851562e+01,3.953206253051757812e+01,3.540178680419921875e+01,1.458410167694091797e+01,9.172991943359375000e+01,9.454360198974609375e+01,6.961740112304687500e+01,8.980624389648437500e+01,1.041654434204101562e+02,6.596787261962890625e+01,8.665947723388671875e+01,9.469466400146484375e+01,7.690174865722656250e+01,2.300000000000000000e+01
2.715339851379394531e+01,2.221564292907714844e+01,1.823616981506347656e+01,5.723650741577148438e+01,3.990004730224609375e+01,3.081081199645996094e+01,8.274571228027343750e+01,7.432334136962890625e+01,4.850794982910156250e+01,8.836465454101562500e+01,6.480446624755859375e+01,5.714914703369140625e+01,7.740367889404296875e+01,7.144985198974609375e+01,4.668161773681640625e+01,1.600000000000000000e+01
2.962076187133789062e+01,3.515538024902343750e+01,3.982686614990234375e+01,2.795719909667968750e+01,1.095950775146484375e+02,3.607797622680664062e+01,3.112735748291015625e+01,1.189871978759765625e+02,3.756203460693359375e+01,3.295860290527343750e+01,1.221226348876953125e+02,3.720512008666992188e+01,4.017297744750976562e+01,1.000285186767578125e+02,3.318330001831054688e+01,1.900000000000000000e+01
3.903019714355468750e+01,3.902102279663085938e+01,4.538397598266601562e+01,3.147912788391113281e+01,1.253120193481445312e+02,3.259132385253906250e+01,4.010018157958984375e+01,9.064435577392578125e+01,6.777686309814453125e+01,4.906806945800781250e+01,1.091281433105468750e+02,6.269757843017578125e+01,5.140125274658203125e+01,8.058634948730468750e+01,6.805541992187500000e+01,1.300000000000000000e+01
3.403029632568359375e+01,3.471900701522827148e+00,1.830632781982421875e+01,3.285456848144531250e+01,1.337172698974609375e+02,2.585525321960449219e+01,3.470426559448242188e+01,1.266598892211914062e+02,3.603400802612304688e+01,3.922409439086914062e+01,1.295508728027343750e+02,3.098189353942871094e+01,1.285261917114257812e+01,9.590002059936523438e+00,1.665630912780761719e+01,2.400000000000000000e+01
4.796840286254882812e+01,2.472549819946289062e+01,1.523263072967529297e+01,4.926027679443359375e+01,9.415429115295410156e+00,5.500404357910156250e+00,8.187429046630859375e+01,1.240198974609375000e+02,4.060805130004882812e+01,8.408778381347656250e+01,1.229997329711914062e+02,3.458642578125000000e+01,6.650160980224609375e+01,9.430068969726562500e+01,5.433567047119140625e+01,1.600000000000000000e+01
3.966548919677734375e+01,2.626235198974609375e+01,1.583533382415771484e+01,6.558273315429687500e+01,6.424168109893798828e+00,9.540942192077636719e+00,8.774407958984375000e+01,8.540189361572265625e+01,5.018890380859375000e+01,8.319616699218750000e+01,8.112023925781250000e+01,4.849998855590820312e+01,7.900400543212890625e+01,5.813650131225585938e+01,6.108705902099609375e+01,1.600000000000000000e+01
4.000059127807617188e+01,3.411319732666015625e+01,3.152122259140014648e+00,2.309032630920410156e+01,1.038286972045898438e+01,8.093978881835937500e+00,5.002974319458007812e+01,9.150514984130859375e+01,4.639028167724609375e+01,5.298949050903320312e+01,9.803710937500000000e+01,4.420745086669921875e+01,5.876454925537109375e+01,7.736743927001953125e+01,5.577763366699218750e+01,6.000000000000000000e+00
2.140343666076660156e+01,2.652657508850097656e+01,1.410038590431213379e+00,4.963192749023437500e+01,2.146858406066894531e+01,1.237882518768310547e+01,7.144691467285156250e+01,9.879415893554687500e+01,4.509426498413085938e+01,8.186402130126953125e+01,1.069513244628906250e+02,3.511118316650390625e+01,8.455186462402343750e+01,9.210571289062500000e+01,4.967171096801757812e+01,1.600000000000000000e+01
2.962559318542480469e+01,1.095720958709716797e+01,1.148011565208435059e+00,7.445331573486328125e+01,7.541249084472656250e+01,4.327796173095703125e+01,7.902986145019531250e+01,7.786292266845703125e+01,3.892564773559570312e+01,7.856884002685546875e+01,9.138516998291015625e+01,4.677051925659179688e+01,2.970835685729980469e+01,8.231916046142578125e+01,3.035503196716308594e+01,2.400000000000000000e+01
3.279841613769531250e+01,4.995437240600585938e+01,2.228243255615234375e+01,1.593024826049804688e+01,7.623939990997314453e+00,1.537759208679199219e+01,5.345378875732421875e+00,3.122319936752319336e+00,4.969322681427001953e+00,4.446728134155273438e+01,8.162759399414062500e+01,2.475231361389160156e+01,4.782872772216796875e+01,7.262037658691406250e+01,2.715911674499511719e+01,2.000000000000000000e+01
2.497336959838867188e+01,5.987117290496826172e+00,1.069851398468017578e+01,1.249487304687500000e+01,2.725552368164062500e+01,1.479310703277587891e+01,1.692551994323730469e+01,4.525469970703125000e+01,2.884898948669433594e+01,2.494971084594726562e+01,6.202432250976562500e+01,4.807482147216796875e+01,2.554004859924316406e+01,4.727597427368164062e+01,4.628158950805664062e+01,2.000000000000000000e+01
2.085488891601562500e+01,1.517290019989013672e+01,1.362225246429443359e+01,7.165931224822998047e+00,2.295839118957519531e+01,1.397534942626953125e+01,1.073111057281494141e+01,2.686567306518554688e+01,1.267502784729003906e+01,1.859546470642089844e+01,3.338399124145507812e+01,1.621442413330078125e+01,2.659387207031250000e+01,2.895974349975585938e+01,1.031192970275878906e+01,2.000000000000000000e+00
3.925483703613281250e+01,2.476713752746582031e+01,1.070654296875000000e+01,6.781842041015625000e+01,7.222496032714843750e+01,3.372692489624023438e+01,7.753855895996093750e+01,5.887190246582031250e+01,5.372460937500000000e+01,7.417140960693359375e+01,5.870693969726562500e+01,5.914414215087890625e+01,6.665415954589843750e+01,6.066849899291992188e+01,5.382914352416992188e+01,0.000000000000000000e+00
3.067108345031738281e+01,3.619705581665039062e+01,1.781865882873535156e+01,5.265014648437500000e+01,1.133437538146972656e+01,9.389166831970214844e+00,4.785532379150390625e+01,2.504069900512695312e+01,6.750184059143066406e+00,4.831523132324218750e+01,4.048852539062500000e+01,2.459534835815429688e+01,4.645962142944335938e+01,4.151728439331054688e+01,2.415916442871093750e+01,2.500000000000000000e+01
6.459884166717529297e+00,7.654489517211914062e+00,2.392823791503906250e+01,1.486793231964111328e+01,2.656562614440917969e+01,1.454587459564208984e+01,2.695197868347167969e+01,4.155032348632812500e+01,5.574449539184570312e+00,3.164542007446289062e+01,4.150378036499023438e+01,1.504976844787597656e+01,2.304677009582519531e+01,4.233251190185546875e+01,2.234757804870605469e+01,2.100000000000000000e+01
2.211837768554687500e+01,3.931626129150390625e+01,4.851588821411132812e+01,1.934744834899902344e+01,1.045534706115722656e+01,5.953481197357177734e+00,2.763471364974975586e+00,1.738419914245605469e+01,2.199469566345214844e+00,1.150625133514404297e+01,1.096237754821777344e+01,8.242674827575683594e+00,2.742591857910156250e+01,6.776310443878173828e+00,1.172203159332275391e+01,1.000000000000000000e+00
1.052405071258544922e+01,3.601151657104492188e+01,1.616123008728027344e+01,5.014344787597656250e+01,5.895869064331054688e+01,3.498484420776367188e+01,4.395794677734375000e+01,7.923826599121093750e+01,3.077507019042968750e+01,4.250996017456054688e+01,8.761492156982421875e+01,2.557958793640136719e+01,3.801056671142578125e+01,5.860781860351562500e+01,2.057272911071777344e+01,1.900000000000000000e+01
4.974283599853515625e+01,3.091053390502929688e+01,9.643877983093261719e+00,4.120065307617187500e+01,7.793831825256347656e+00,1.023944854736328125e+01,7.198607635498046875e+01,9.911513519287109375e+01,5.072847747802734375e+01,7.300878143310546875e+01,8.736928558349609375e+01,5.703076171875000000e+01,7.805787658691406250e+01,7.263691711425781250e+01,6.150984191894531250e+01,1.500000000000000000e+01
1.322821712493896484e+01,1.383111000061035156e+01,1.125975418090820312e+01,4.004246902465820312e+01,5.310361862182617188e+01,2.302945899963378906e+01,3.514405059814453125e+01,6.688153076171875000e+01,1.120162773132324219e+01,2.917138099670410156e+01,7.909400177001953125e+01,1.947483253479003906e+01,2.870244026184082031e+01,4.140052032470703125e+01,1.199165916442871094e+01,5.000000000000000000e+00
4.007405853271484375e+01,5.052520370483398438e+01,2.374150276184082031e+01,2.914922523498535156e+01,1.653594398498535156e+01,3.330511093139648438e+00,2.111873817443847656e+01,1.250560913085937500e+02,3.783865356445312500e+01,3.178839683532714844e+00,1.426948242187500000e+02,3.309439086914062500e+01,1.092407035827636719e+01,1.540495758056640625e+02,2.809377479553222656e+01,1.900000000000000000e+01
1.771138954162597656e+01,1.747137069702148438e+01,7.117557048797607422e+00,5.639868927001953125e+01,1.334253311157226562e+01,6.092615127563476562e+00,5.491419601440429688e+01,3.481628799438476562e+01,2.324874114990234375e+01,5.123823547363281250e+01,3.277896118164062500e+01,1.533012008666992188e+01,4.461104965209960938e+01,2.036536788940429688e+01,2.033606052398681641e+00,2.000000000000000000e+00
3.157921409606933594e+01,4.394972229003906250e+01,2.888100433349609375e+01,6.318491744995117188e+01,8.239337921142578125e+01,2.348100090026855469e+01,6.116049575805664062e+01,8.961515045166015625e+01,2.262783622741699219e+01,4.781630325317382812e+01,1.042081146240234375e+02,2.549183464050292969e+01,1.248450088500976562e+01,1.539219379425048828e+01,2.412767219543457031e+01,6.000000000000000000e+00
1.976974487304687500e+01,4.467811203002929688e+01,8.311492919921875000e+01,5.041552352905273438e+01,1.188926773071289062e+02,4.618283462524414062e+01,6.176104354858398438e+01,9.868363189697265625e+01,5.096118927001953125e+01,5.429232788085937500e+01,1.234021759033203125e+02,3.903068542480468750e+01,2.238747978210449219e+01,2.125008773803710938e+01,2.045895957946777344e+01,8.000000000000000000e+00
1.841786766052246094e+01,3.629565048217773438e+01,4.662004852294921875e+01,3.850128936767578125e+01,6.170130538940429688e+01,4.124656677246093750e+01,1.160504055023193359e+01,5.384374141693115234e+00,2.572633504867553711e+00,1.006208896636962891e+01,2.145010679960250854e-01,3.392018318176269531e+00,2.125933265686035156e+01,1.064173698425292969e+01,5.874348282814025879e-01,5.000000000000000000e+00
3.468357849121093750e+01,2.195727348327636719e+01,3.496878814697265625e+01,5.400702667236328125e+01,5.751503372192382812e+01,1.933258628845214844e+01,5.155138397216796875e+01,6.801157379150390625e+01,2.925498580932617188e+01,4.815676879882812500e+01,6.933271789550781250e+01,3.913844299316406250e+01,4.981340789794921875e+01,4.585028839111328125e+01,3.357710647583007812e+01,1.400000000000000000e+01
5.164894104003906250e+01,6.256295394897460938e+01,5.916746902465820312e+01,4.178483581542968750e+01,4.492200851440429688e+00,2.177783489227294922e+00,7.714720916748046875e+01,7.886571502685546875e+01,4.492024612426757812e+01,5.834920120239257812e+01,9.460774993896484375e+01,3.643389892578125000e+01,4.977434158325195312e+01,7.892549133300781250e+01,2.546227264404296875e+01,4.000000000000000000e+00
6.325418090820312500e+01,3.470528411865234375e+01,2.027908134460449219e+01,5.416278839111328125e+01,1.640811729431152344e+01,1.209621620178222656e+01,3.557634353637695312e+01,3.350924682617187500e+01,6.091080665588378906e+00,6.489966583251953125e+01,8.411168670654296875e+01,3.666823577880859375e+01,7.771835327148437500e+01,7.620130920410156250e+01,2.802989959716796875e+01,1.700000000000000000e+01
2.955990791320800781e+01,2.640532016754150391e+00,1.240189933776855469e+01,1.878769683837890625e+01,7.529901981353759766e+00,1.534453582763671875e+01,4.854345703125000000e+01,8.939897918701171875e+01,5.733934783935546875e+01,4.811231994628906250e+01,1.025305023193359375e+02,5.447774887084960938e+01,3.394879531860351562e+01,1.027450561523437500e+02,3.382225418090820312e+01,1.100000000000000000e+01
2.448717117309570312e+01,7.095668029785156250e+01,4.508369445800781250e+01,4.014514923095703125e+01,1.355279846191406250e+02,4.479766082763671875e+01,3.991531372070312500e+01,1.049337081909179688e+02,7.390568542480468750e+01,3.994764709472656250e+01,1.153323593139648438e+02,5.846864700317382812e+01,3.004977226257324219e+01,9.884133148193359375e+01,4.342828369140625000e+01,1.800000000000000000e+01
3.281178665161132812e+01,6.191988468170166016e+00,2.676779365539550781e+01,2.950691032409667969e+01,1.413057250976562500e+02,1.565069770812988281e+01,3.443903732299804688e+01,1.312246704101562500e+02,2.676522827148437500e+01,3.669143676757812500e+01,1.329160461425781250e+02,2.405723953247070312e+01,1.583216190338134766e+01,1.139519691467285156e+01,1.094904327392578125e+01,2.400000000000000000e+01
4.316633987426757812e+01,2.615492248535156250e+01,1.520639801025390625e+01,6.271030426025390625e+01,7.637039661407470703e+00,9.223791122436523438e+00,8.205346679687500000e+01,9.256230926513671875e+01,4.918509292602539062e+01,8.043479156494140625e+01,8.767657470703125000e+01,5.045792770385742188e+01,8.082862854003906250e+01,6.662387084960937500e+01,6.020203781127929688e+01,1.600000000000000000e+01
6.362642288208007812e+01,2.726851654052734375e+01,2.809331130981445312e+01,6.544502258300781250e+01,1.949946022033691406e+01,1.956499576568603516e+00,7.382804107666015625e+01,1.014251937866210938e+02,4.632483291625976562e+01,7.638713073730468750e+01,9.619033813476562500e+01,2.973131179809570312e+01,8.572016143798828125e+01,7.967273712158203125e+01,2.996817207336425781e+01,1.600000000000000000e+01
4.446007156372070312e+01,3.425202178955078125e+01,3.003439521789550781e+01,5.554854202270507812e+01,9.036671447753906250e+01,3.050152015686035156e+01,6.126647567749023438e+01,8.442988586425781250e+01,3.300232696533203125e+01,6.423890686035156250e+01,7.626018524169921875e+01,3.029816818237304688e+01,5.707033538818359375e+01,1.677159881591796875e+01,1.541985034942626953e+01,9.000000000000000000e+00
1.673254585266113281e+01,8.932180404663085938e+00,1.506015872955322266e+01,2.615695381164550781e+01,5.813949108123779297e+00,2.773642158508300781e+01,5.020819473266601562e+01,1.051634597778320312e+02,2.312034225463867188e+01,3.814679718017578125e+01,1.236367645263671875e+02,2.433034133911132812e+01,1.197275447845458984e+01,1.406676788330078125e+02,2.382999420166015625e+01,1.100000000000000000e+01
6.094514465332031250e+01,3.473146057128906250e+01,6.261811256408691406e+00,2.761163902282714844e+01,3.953141450881958008e+00,1.139822483062744141e+01,2.019535636901855469e+01,9.501068115234375000e+00,1.728066062927246094e+01,5.194124984741210938e+01,9.702731323242187500e+01,4.496962356567382812e+01,6.532882690429687500e+01,7.983181762695312500e+01,4.002193450927734375e+01,7.000000000000000000e+00
3.346979904174804688e+01,7.726303100585937500e+01,3.093659210205078125e+01,2.418490219116210938e+01,8.692762374877929688e+00,3.609352350234985352e+00,1.296159267425537109e+01,1.151205635070800781e+01,8.687632560729980469e+00,8.896330833435058594e+00,1.164599323272705078e+01,1.066977787017822266e+01,2.178318214416503906e+01,4.483634948730468750e+00,2.388620185852050781e+01,1.000000000000000000e+00
